2020-03-19 18:42:04.018 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1884 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.968 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:5485 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.972 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1715 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.018 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8710 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.967 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1657 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.018 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1884 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:03.984 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:7709 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.073 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2038 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.073 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2038 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.221 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8661 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.227 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2039 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.230 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1802 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.227 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2039 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.221 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8661 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.230 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1802 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.395 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8389 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.395 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8389 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.558 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3942 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.560 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3288 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.560 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2414 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.569 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:9021 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.558 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3942 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.570 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:4460 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.578 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1326 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.560 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3288 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.560 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2414 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.569 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:9021 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.570 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:4460 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.578 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:1326 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.633 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:9233 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.633 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:9233 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.642 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:5322 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.642 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:5322 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.658 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2044 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.658 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:2044 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.752 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:4110 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.759 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3757 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.759 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:3757 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:04.752 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:4110 EX: no binary format encoder for type uint1 (OID 13551106)
2020-03-19 18:42:05.148 | ERROR    | __main__:run:232 - Caught Insert Error.  UID:8660 EX: no binary format encoder for type uint1 (OID 13551106)
